0.7008754;0.7648389;0.0595;1.0089402;0.0412;1.03e-09;5.92e-19;1.1832746;0.0955;5.29e-12;-0.0108
0.6243062;0.7522456;0.0513;0.804446;0.0417;5.43e-10;1.84e-19;1.0542146;0.0355;4.11e-12;0.00382
0.6251387;0.6097933;0.0505;0.9457875;0.0568;5.11e-10;2.02e-19;0.9377315;-0.0772;2.86e-11;-0.00998
0.7370944;0.7648437;0.0755;1.0602884;0.0569;4.81e-10;3.83e-19;0.6337885;-0.0651;1.87e-11;-0.0137
0.6236468;0.6740309;0.0501;0.6256184;0.0475;7.97e-10;1.31e-19;1.0512549;-0.0648;3.13e-12;0.0112
0.7427833;0.7192282;0.0757;0.8270261;0.0524;7.4e-10;6.26e-19;0.645121;0.0886;2.39e-12;0.0181
0.6707713;0.6143655;0.0537;0.6677609;0.0513;8.6e-10;1.32e-18;0.9571946;-0.0602;4.41e-12;0.00532
0.6552587;0.7697688;0.0779;1.0473988;0.0616;9.61e-10;1.17e-19;0.7067839;-0.0927;1.98e-11;-0.0117
0.7258474;0.7349177;0.0536;1.197202;0.0511;5.01e-10;9.83e-19;1.0578007;-0.0797;5.44e-12;0.00533
0.7476835;0.703078;0.0772;1.3158797;0.0544;6.44e-10;1.58e-18;1.1415802;0.0281;2.71e-11;-0.0198
0.6813604;0.6259826;0.0608;0.7245154;0.0412;8.01e-10;4.28e-19;0.6266044;-0.0308;4.63e-12;-0.0141
0.5965608;0.706098;0.0419;0.9435165;0.0489;7.65e-10;1.41e-18;0.9603265;0.069;9.93e-12;0.0124
0.7053976;0.6072302;0.0386;1.144953;0.0419;8.43e-10;4.23e-19;0.8787732;-0.0255;7.09e-12;-0.0177
0.6078968;0.6326078;0.0472;1.289351;0.046;6.51e-10;6.11e-19;0.8261539;0.0284;8.15e-12;0.0145
0.6208618;0.6456222;0.069;1.3218645;0.0427;5.79e-10;1.55e-18;0.9200411;-0.0346;1.22e-11;0.0171
0.5880197;0.781237;0.08;0.6852005;0.0551;6.94e-10;1.64e-19;0.9104171;0.0106;3.73e-11;0.00114
0.7382237;0.7988991;0.0575;1.0236026;0.0404;7.94e-10;1.99e-19;0.6476698;0.0348;3.84e-11;0.0154
0.5701232;0.6166039;0.068;1.327666;0.0497;6.3e-10;1.99e-19;0.9058161;0.027;4.15e-12;0.00356
0.5961972;0.7244342;0.0727;1.1453564;0.0403;5.16e-10;1.57e-19;1.1660459;0.0308;3.52e-11;-0.00842
0.7260497;0.7363113;0.037;1.2843177;0.0482;7.16e-10;3.26e-19;0.8597279;-0.0663;2e-12;0.0175
0.5676322;0.7166029;0.0575;0.7019774;0.0445;9.34e-10;2.61e-19;0.9365492;0.0954;9.38e-12;-0.0185
0.5791693;0.71702;0.0475;1.0604336;0.0491;5.21e-10;1.29e-18;1.1226903;-0.0557;2.92e-12;0.00336
0.587706;0.6565788;0.0341;1.2135814;0.0609;6.42e-10;1.41e-19;1.1928836;-0.0332;4.46e-12;-0.0189
0.5767998;0.7079361;0.0453;0.7279028;0.0487;9.49e-10;6.92e-19;1.0184908;0.099;6.7e-12;0.00122
0.6080319;0.7109508;0.0561;1.2615732;0.0458;4.53e-10;1.07e-19;1.1652052;0.0674;2.01e-11;-0.00732
0.5803734;0.6757295;0.0547;0.874127;0.0485;4.64e-10;1.06e-18;0.6240692;-0.0549;5.58e-12;-0.0111
0.681807;0.6342568;0.0683;1.1982062;0.0627;4.86e-10;7.35e-19;0.7024441;0.0341;1.51e-11;-0.00774
0.5751463;0.6434601;0.0669;1.3825183;0.04;8.53e-10;1.51e-19;0.411693;-0.00287;2.68e-11;-0.00276
0.7227866;0.7277004;0.0448;1.3161399;0.0444;6.48e-10;7.16e-19;0.5559616;0.0448;7.34e-12;-0.000128
0.7012188;0.6505304;0.069;1.1967212;0.0506;5.26e-10;1.14e-19;0.6009626;-0.0466;7.19e-12;-0.0149
0.6131651;0.6383287;0.0679;1.0454634;0.0458;8.15e-10;1.19e-19;1.0494893;0.0591;1.19e-11;0.00224
0.5770922;0.7799193;0.044;1.3268317;0.0528;6.28e-10;3.34e-19;0.5426619;-0.0761;4.58e-11;-0.00249
0.6530073;0.7767888;0.0532;1.3953981;0.0583;9.24e-10;1.88e-19;0.4446945;0.0583;7.5e-12;-0.00485
0.6080144;0.6199287;0.0717;0.8587313;0.0399;7.11e-10;2.23e-19;0.7540077;0.0411;7.71e-12;0.00909
0.5690646;0.7239072;0.0404;0.6593525;0.0616;9.26e-10;2.49e-19;0.8664764;0.0533;5.9e-12;0.00887
0.7248629;0.6333449;0.0668;0.6664243;0.0462;5.89e-10;2.37e-19;0.7421703;0.000771;4.94e-11;-0.0105
0.7230701;0.6751327;0.0342;1.0600584;0.0451;6.08e-10;4.59e-19;0.5101973;0.0655;3.86e-12;0.0185
0.6328384;0.6628183;0.0787;0.8363055;0.045;7.29e-10;1.57e-19;0.5998036;-0.0979;6e-12;-0.018
0.6686165;0.7248062;0.0551;0.8204663;0.0533;7.22e-10;1.42e-18;0.8722923;-0.0631;2.87e-12;-0.0125
0.6137649;0.6235944;0.0592;0.7691122;0.0464;4.49e-10;1.1e-19;0.4137528;0.051;2.81e-11;-0.0134
0.6037081;0.6956214;0.0749;1.3178385;0.0591;7.02e-10;1.2e-19;0.6579818;-0.0694;3.82e-12;-0.00982
0.7364114;0.7180102;0.0513;1.3304588;0.0476;5.57e-10;3.88e-19;0.834747;-0.0781;8.05e-12;-0.0176
0.5541939;0.6156496;0.0352;1.3032107;0.0437;6.37e-10;2.29e-19;0.8253381;-0.0335;4.03e-11;0.00668
0.5930886;0.6667072;0.0784;1.0845884;0.0437;4.83e-10;2e-19;0.7289548;-0.0109;3.14e-12;0.000818
0.7322497;0.6129318;0.0703;1.2449259;0.0606;5.31e-10;7.71e-19;0.7842777;-0.0871;5.89e-12;-0.0121
0.5680721;0.7604835;0.0424;0.6191721;0.0401;1.06e-09;8.07e-19;0.8173193;0.0952;3.7e-12;0.0074
0.6430764;0.6655578;0.0384;0.9466648;0.0509;8.48e-10;4.78e-19;0.4021028;-0.0361;4.72e-12;-0.0112
0.5938663;0.6413869;0.0523;1.0245892;0.0589;7.31e-10;7.67e-19;1.0657378;0.0546;2.96e-12;-0.0178
0.7268179;0.7426203;0.0433;0.8603884;0.0542;1.05e-09;3.77e-19;0.8733535;-0.0691;5.3e-12;-0.0141
0.620884;0.6489787;0.0728;0.6335646;0.0451;7.18e-10;2.16e-19;1.1938686;-0.0476;4.65e-11;-0.0128
0.6126874;0.6053344;0.0351;1.2684214;0.0517;7.05e-10;1.26e-19;1.1488209;-0.0164;1.97e-11;-0.000218
0.6795814;0.7790713;0.0359;0.8727852;0.0479;8.4e-10;4.83e-19;0.582741;0.0191;1.16e-11;0.00839
0.7163838;0.6543056;0.0399;0.9054354;0.0492;5.07e-10;1.22e-18;1.061215;-0.0173;1.2e-11;-0.00144
0.6119255;0.6567576;0.0602;1.2591733;0.0508;5.07e-10;1.22e-19;0.462174;-0.0167;2.42e-11;0.0106
0.7198761;0.6850564;0.0622;0.7507252;0.0584;9.51e-10;1.27e-19;1.1157792;0.0324;3.9e-11;0.00287
0.7450277;0.6108759;0.0608;1.085818;0.0454;4.87e-10;1.93e-19;0.9741114;0.0185;6.75e-12;0.0189
0.7211529;0.6954568;0.0728;1.3431796;0.043;1.02e-09;1.62e-19;0.4021848;0.0581;1.25e-11;0.00538
0.6103082;0.7860208;0.0632;1.0357884;0.0569;7.31e-10;1.48e-18;1.0335809;0.016;1.51e-11;-0.00872
0.596617;0.7865649;0.053;1.3514217;0.0451;5.23e-10;1.41e-19;0.8211835;-0.0797;1.87e-11;0.0101
0.5647685;0.6819459;0.0575;1.3620957;0.0412;9.84e-10;2.07e-19;0.7538383;-0.0493;4.49e-12;-0.000567
0.5539532;0.6761975;0.0417;0.8300073;0.0588;9.38e-10;1.79e-19;0.867767;-0.0578;1.74e-11;0.017
0.6941917;0.7133717;0.0644;0.7445731;0.0441;8.56e-10;7.27e-19;0.5870259;-0.0713;2.56e-12;-0.0137
0.672203;0.7327371;0.0733;0.948509;0.0522;7.72e-10;4.87e-19;0.4852464;-0.09;2.52e-11;0.0122
0.5686571;0.6935849;0.0599;0.84705;0.0496;8.93e-10;1.9e-19;0.8081542;-0.0196;2.26e-11;-0.00167
0.5512142;0.7345292;0.0699;1.3056196;0.0513;5.1e-10;1.45e-19;1.1733329;-0.0553;4.75e-12;-0.00677
0.6264982;0.7482427;0.0677;1.0843349;0.0591;1.1e-09;1.28e-19;0.6828064;0.059;6.14e-12;-5.55e-05
0.6780828;0.6693119;0.0476;1.0675495;0.0595;6.6e-10;5.87e-19;0.7881404;0.0754;2.84e-11;-0.0177
0.7157837;0.7538333;0.0723;1.0282078;0.0548;5.62e-10;3.07e-19;0.7717296;-0.0494;4.88e-11;0.0159
0.646532;0.7923618;0.0445;1.3527533;0.0566;7.17e-10;4.11e-19;0.5639637;0.0751;7.16e-12;0.0129
0.7210082;0.6002032;0.0428;0.9893343;0.0486;5.02e-10;4.94e-19;0.4166149;-0.0245;2.27e-12;0.00403
0.713035;0.7718751;0.0638;0.6301646;0.0615;4.67e-10;5.69e-19;0.7096343;-0.0497;5.61e-12;-0.0129
0.5950066;0.7311576;0.0785;1.109352;0.0507;6.93e-10;3.56e-19;0.6874931;0.0803;7.27e-12;-0.00786
0.6275345;0.6009521;0.0423;0.9147504;0.0583;7.21e-10;8.08e-19;0.8342034;0.025;7.07e-12;0.00774
0.7342776;0.7894922;0.0409;0.6770915;0.0489;5.15e-10;1.42e-18;0.5127992;0.0784;1.57e-11;-0.018
0.7057269;0.7496371;0.0672;1.3848109;0.049;1.03e-09;3.6e-19;0.4491781;0.0982;3.85e-12;0.00783
0.7325033;0.7822204;0.0623;1.2582549;0.0463;1.03e-09;6.92e-19;0.9163073;0.083;1.27e-11;-0.0104
0.6098962;0.6827189;0.07;1.163465;0.0452;5.56e-10;5.96e-19;0.7371747;-0.099;6.57e-12;-0.00837
0.5771819;0.7527056;0.0672;1.0659385;0.0546;6.31e-10;1.67e-19;1.1368276;-0.0394;8.83e-12;0.0174
0.7430308;0.7757199;0.0496;0.7603695;0.049;7.9e-10;2.61e-19;0.4305393;0.0568;1.28e-11;0.0083
0.6409029;0.7937566;0.0676;0.6257998;0.0618;9.46e-10;2.29e-19;0.8044963;-0.0374;6.83e-12;-0.0133
0.5777867;0.6804799;0.054;1.0181555;0.061;5.63e-10;1.59e-19;0.7226466;-0.0875;2.2e-12;-0.00963
0.7228349;0.6534323;0.0745;0.6917249;0.0593;1.1e-09;1.57e-18;1.0357357;0.0763;1.75e-11;-0.00445
0.6587044;0.7515044;0.0679;0.6590141;0.0399;5.38e-10;3.63e-19;0.9497721;0.0366;9.27e-12;0.00783
0.5729231;0.7100675;0.0724;0.6898712;0.0518;8.82e-10;1.08e-18;0.6722561;-0.0223;1.27e-11;-0.0129
0.701578;0.7979028;0.042;0.6506979;0.041;8.94e-10;2.04e-19;0.7715815;-0.0702;1.18e-11;-0.016
0.7180331;0.7134218;0.061;1.2368418;0.0423;4.69e-10;2.27e-19;0.7815404;0.0138;2.43e-12;-0.018
0.6865352;0.6985508;0.0738;0.9349553;0.0607;4.97e-10;7.72e-19;0.5915851;-0.0577;1.31e-11;0.00899
0.5975558;0.6378102;0.0604;1.2200732;0.0467;4.52e-10;2.6e-19;0.5024017;-0.0213;1.45e-11;0.0116
0.6699518;0.7781488;0.0538;0.6745169;0.0453;8.61e-10;1.4e-18;0.4100533;0.0812;1.44e-11;-0.0155
0.6332062;0.6169281;0.078;1.08994;0.0433;4.78e-10;1.74e-19;0.6171699;0.000821;7.46e-12;0.0183
0.717167;0.6729798;0.0668;0.7398903;0.058;7.18e-10;1.59e-19;0.8253043;0.0237;2.16e-11;0.0176
0.6210861;0.7190356;0.0558;0.8519652;0.0429;7.53e-10;4.42e-19;0.5824775;0.0342;9.74e-12;-0.0188
0.6357478;0.6038202;0.0531;1.0042793;0.049;6.96e-10;1.64e-19;0.9849415;0.0729;3.19e-12;0.00257
0.5565826;0.6589898;0.0755;0.6402026;0.0486;6.04e-10;2.82e-19;0.7387116;0.0179;1.77e-11;0.00398
0.7292093;0.6817377;0.0608;0.9420462;0.0445;5.85e-10;1.8e-19;0.5969075;0.0213;3.89e-12;-0.00877
0.7482415;0.643164;0.0362;1.3247797;0.0438;6.38e-10;3.95e-19;0.4254652;-0.0129;1.73e-11;0.0128
0.6715714;0.7928595;0.0544;0.8972864;0.059;5.08e-10;1.16e-18;1.0950001;-0.0999;4.41e-11;-0.00437
0.6960104;0.6164565;0.0797;0.6407751;0.0534;8.56e-10;7.61e-19;0.4883168;0.00524;1.61e-11;0.0119
0.7225674;0.7139248;0.0793;0.8497574;0.0513;7.6e-10;1.2e-18;1.1438563;-0.0434;2.68e-11;-0.0186
0.6262626;0.6008616;0.0688;1.0642996;0.0498;5.95e-10;2.74e-19;0.4727084;0.0222;3.61e-11;-0.00179
0.619946;0.6320267;0.0336;1.2092631;0.0534;7.43e-10;1.89e-19;0.7515766;-0.000588;6.33e-12;-0.00665
0.6624465;0.7328189;0.039;1.3456833;0.048;9.32e-10;8.12e-19;0.9580565;-0.0566;6.44e-12;-0.00313
0.7359911;0.6873842;0.0452;1.1247152;0.0519;4.81e-10;1.19e-18;0.9337998;-0.0115;5.91e-12;-0.00506
0.728714;0.7290053;0.0396;1.1961927;0.0538;8.7e-10;6.53e-19;0.7458326;-0.0859;6.82e-12;0.00876
0.5858764;0.668647;0.058;1.1798365;0.0491;4.46e-10;8.34e-19;1.0280505;-0.0379;3.03e-11;0.0107
0.5945619;0.7162587;0.037;0.7541836;0.0524;4.99e-10;1.03e-18;0.8712974;-0.0039;4.77e-12;0.0162
0.7100873;0.7351875;0.0572;1.2353306;0.0552;7.6e-10;6.85e-19;0.8890303;0.0784;1.91e-11;-0.0137
0.607359;0.7694025;0.0546;1.2034158;0.0454;1.1e-09;1.22e-19;0.9572922;-0.0541;1.17e-11;0.0175
0.7142988;0.6325982;0.0543;1.1639456;0.0618;9.98e-10;7.74e-19;1.0398325;0.0601;5.18e-12;-0.016
0.5657934;0.790549;0.0574;0.7181167;0.0583;7.4e-10;1.99e-19;0.4991372;0.0501;6.93e-12;-0.0017
0.6015685;0.6731293;0.0759;0.7775656;0.06;7.22e-10;8.67e-19;0.6254193;-0.0953;6.05e-12;0.0113
0.5909586;0.7349401;0.0614;0.9575384;0.0542;1.05e-09;2.4e-19;0.4339178;-0.0256;1.74e-11;-0.0108
0.6476544;0.6045136;0.0464;1.2175832;0.0442;7.81e-10;2.34e-19;0.9690652;-0.0776;7.57e-12;0.0191
0.5619748;0.6733843;0.0642;1.2743329;0.0434;9.31e-10;1.87e-19;0.5389347;-0.0596;2.74e-12;-0.00995
0.6556543;0.7444519;0.055;0.9385955;0.0454;7.58e-10;2.02e-19;1.0895427;-0.0813;1.36e-11;-0.00517
0.5654512;0.6968189;0.0619;1.3720307;0.0513;6.17e-10;2.66e-19;0.4192845;-0.00722;2.68e-11;0.0043
0.7176633;0.7924184;0.0782;0.7483794;0.0497;9.31e-10;2.1e-19;0.6223186;-0.04;1.26e-11;-0.0114
0.6395583;0.6491217;0.0712;1.0466126;0.0496;5.82e-10;1.89e-19;0.8321184;0.0477;2.66e-12;0.0178
0.6897492;0.6061885;0.0337;1.1218871;0.0552;5.76e-10;1.1e-18;0.8706848;0.0242;4.11e-11;-0.00373
0.626399;0.6979574;0.0797;1.2842025;0.041;7.75e-10;1.25e-18;0.9424375;-0.0254;2.94e-11;-0.0117
0.6883853;0.730733;0.0348;0.7986994;0.0529;6.54e-10;8.86e-19;0.8425982;0.0833;7.36e-12;0.000922
0.5616067;0.7432787;0.0538;0.7336647;0.0487;9.58e-10;2.36e-19;0.9570485;-0.0623;2.73e-12;-0.00469
0.5935684;0.6978286;0.0564;1.2882138;0.0573;5.97e-10;5.09e-19;0.625997;-0.0723;3.09e-12;0.0151
0.6879524;0.6587614;0.0719;0.7321091;0.0439;1.06e-09;1.47e-18;0.5215907;0.0364;6.11e-12;-0.0197
0.6517974;0.6707731;0.0728;1.2146453;0.041;4.73e-10;2.29e-19;0.5442001;0.0764;1.55e-11;-0.0178
0.6500512;0.6119453;0.0614;0.6588419;0.0435;9.83e-10;3e-19;1.0526215;0.0952;7.52e-12;0.0198
0.5867726;0.660979;0.0304;0.8897616;0.0443;5.08e-10;1.58e-19;0.4343072;0.0512;1.69e-11;-0.00724
0.6722935;0.6245421;0.0521;1.1571844;0.0518;6.99e-10;1.68e-19;0.6273323;-0.0474;2.54e-11;-0.0176
0.7049218;0.7820073;0.0312;1.1566582;0.0431;5.97e-10;2.56e-19;1.0234832;-0.0872;5.06e-12;-0.0125
0.6898161;0.62539;0.0648;0.8745614;0.0588;4.57e-10;2.14e-19;0.770979;0.0755;5.15e-12;-0.00557
0.6164975;0.7852615;0.0751;0.7283991;0.047;8.01e-10;9.38e-19;0.5793277;0.014;4e-12;0.015
0.6869651;0.6601035;0.0544;0.9740308;0.0445;8.15e-10;4.94e-19;1.0742819;-0.0496;5.18e-12;-0.0106
0.7443932;0.6754043;0.074;1.0594811;0.0464;4.58e-10;1.88e-19;0.5304023;-0.08;4.71e-12;-0.0178
0.7145896;0.6577183;0.0384;1.2501469;0.0402;1.11e-09;1.27e-19;0.9784064;-0.0147;1.33e-11;-0.0161
0.7155377;0.7059053;0.0387;0.879751;0.0552;7.58e-10;5.68e-19;0.4605518;-0.0688;3.02e-11;-0.00266
0.6833826;0.6691437;0.0692;0.6190101;0.0604;1.09e-09;3.04e-19;0.6354254;0.08;8.81e-12;0.000825
0.6774424;0.7434504;0.0445;0.898314;0.0592;4.94e-10;2.53e-19;0.9980943;0.0628;8.38e-12;0.0155
0.7053811;0.6683522;0.0726;1.0768663;0.0489;6.19e-10;3.15e-19;0.8956264;0.0684;2.5e-11;-0.0126
0.7196245;0.7897415;0.0448;0.6842805;0.0485;7.66e-10;1.19e-19;0.6770884;-0.0718;4.3e-11;0.00249
0.5533353;0.6537249;0.0419;0.6764675;0.0406;6.78e-10;1.19e-19;0.8859598;-0.0086;1.3e-11;0.00426
0.6637161;0.7269928;0.0765;1.26627;0.0433;8.72e-10;8.46e-19;0.916308;-0.0748;5.26e-12;-0.0102
0.5813913;0.7108937;0.0328;1.3160262;0.053;4.74e-10;2.62e-19;0.93383;0.0547;2.07e-12;0.0188
0.5538254;0.6056874;0.0473;1.3796724;0.0593;5.5e-10;2.28e-19;1.0240365;-0.0144;2.39e-11;0.00307
0.638661;0.6919274;0.036;1.1418378;0.0457;5.29e-10;1.5e-19;0.7094786;-0.0375;3.35e-12;0.015
0.6468814;0.6576783;0.0775;0.9605648;0.0556;5.78e-10;8.92e-19;0.6849195;-0.0928;1.3e-11;-0.0175
0.6269563;0.6505998;0.0707;0.9491275;0.0625;7e-10;7.69e-19;1.0151172;0.0972;3.02e-12;0.0144
0.7425883;0.7536383;0.0467;0.988013;0.0534;7.62e-10;1.11e-19;0.5635897;0.0616;8.95e-12;0.0065
0.6045509;0.6699402;0.0321;0.7260556;0.0492;6.13e-10;5.21e-19;0.5530833;-0.0552;7.53e-12;-0.0033
0.5920021;0.6267401;0.0375;1.3139772;0.0481;6.4e-10;4.83e-19;0.8226407;-0.0266;1.92e-11;-0.00762
0.7018427;0.6947959;0.0622;1.0078444;0.0571;4.7e-10;1.07e-19;0.8939899;-0.0775;2.36e-11;-0.0173
0.5808175;0.6886982;0.0749;1.2836584;0.0554;9.82e-10;8.86e-19;0.8440167;0.0519;7.45e-12;-0.0147
0.603175;0.7208943;0.0687;0.6616127;0.0447;9.65e-10;2.68e-19;0.8077104;0.00852;6.39e-12;0.0151
0.5979962;0.7421184;0.0363;1.1242253;0.0493;5.06e-10;3.42e-19;1.0863905;-0.0319;3.14e-11;-0.000698
0.6826266;0.6920577;0.0384;1.3237839;0.0613;7.09e-10;2.76e-19;0.4196635;0.0611;2.3e-11;0.0023
0.7218924;0.7737908;0.0339;0.7142884;0.0421;4.96e-10;1.29e-19;0.8948297;-0.0635;8.35e-12;-0.00524
0.6868683;0.7918631;0.0686;0.9751522;0.0449;7.59e-10;6.54e-19;0.6980003;-0.0284;5.96e-12;0.00536
0.6010627;0.6759303;0.0355;1.3767672;0.0528;9.12e-10;9.58e-19;0.8425049;0.0242;3.07e-12;-0.000346
0.6406443;0.7248071;0.031;0.9493433;0.0495;6.02e-10;8.45e-19;0.7799562;-0.0786;2.66e-12;0.0186
0.5980134;0.7801232;0.0649;0.778521;0.0452;7.7e-10;1.69e-19;0.8915679;-0.0521;5.36e-12;0.00653
0.6758515;0.6104508;0.0444;0.9248519;0.0577;6.98e-10;1.91e-19;1.0229747;0.0356;4.07e-11;-0.0188
0.6326181;0.6559567;0.0758;0.927133;0.05;9.39e-10;2.14e-19;1.0777363;0.0469;7.56e-12;-0.00706
0.7092101;0.7506118;0.0698;0.8788472;0.0588;1.1e-09;4.57e-19;0.7934807;-0.0893;4.77e-12;0.00183
0.6887076;0.7014873;0.0428;0.6267235;0.0436;6.39e-10;1.43e-18;1.000523;0.00681;2.26e-11;-0.0129
0.6664132;0.6884486;0.0703;1.2304693;0.0534;9.45e-10;5.62e-19;0.633745;-0.00252;7.67e-12;0.00134
0.6677095;0.7598469;0.0579;1.0375061;0.0462;8.75e-10;5.25e-19;1.1209671;-0.0953;3.79e-12;0.0188
0.6142365;0.6848827;0.0434;1.3499601;0.0549;1.1e-09;1.28e-18;1.0943437;0.0751;1.98e-11;-0.0121
0.6871229;0.6878167;0.0504;1.3068706;0.062;7.38e-10;1.17e-19;1.1471921;0.0337;2.97e-11;0.00998
0.5989897;0.6122763;0.0693;0.9584128;0.0414;1.07e-09;9.04e-19;0.5665813;-0.0236;2.57e-12;0.0122
0.7387427;0.6247446;0.0463;1.0857493;0.051;8.96e-10;1.22e-18;1.1630902;0.0274;4.17e-12;0.0156
0.6708296;0.6786497;0.0536;0.8129325;0.0605;8.8e-10;3.27e-19;0.7860023;0.0456;1.4e-11;-0.00322
0.6054111;0.6766784;0.049;0.983822;0.0399;8.9e-10;1.45e-18;0.9548091;-0.00142;1.44e-11;-0.0156
0.6281114;0.7174085;0.0734;0.7335701;0.0589;1.01e-09;2.12e-19;0.9157936;0.0919;6.03e-12;-0.00141
0.68621;0.772966;0.0689;1.1102613;0.0617;4.47e-10;9.82e-19;0.4315629;0.0813;7.78e-12;0.000432
0.6844323;0.7400217;0.0552;1.2833852;0.047;9.47e-10;6.83e-19;1.0195984;0.00484;6.63e-12;0.0146
0.7401304;0.6843356;0.0489;0.6736111;0.0458;5.35e-10;4.45e-19;0.4014742;-0.0339;3.98e-11;-0.00263
0.6979973;0.7392103;0.0312;1.0110242;0.0531;9.86e-10;2.47e-19;1.0205691;0.0215;9.19e-12;-0.00932
0.5727186;0.7857926;0.0705;1.3151801;0.0525;4.86e-10;1.31e-19;0.9817497;-0.0743;7.59e-12;-0.00943
